revid,parentid,user,userid,timestamp,size,comment,tags,page,latitude,longitude,Article
37877881,37835432,Cdc,132820,2006-02-02T18:59:20Z,12450,Reverted edits by [[Special:Contributions/65.95.163.96|65.95.163.96]] ([[User talk:65.95.163.96|talk]]) to last version by 71.9.8.226,[],Recycling,,,Recycling
38698596,37877881,Fluxpattern,427456,2006-02-08T01:16:28Z,12515,/* External links */,[],Recycling,,,Recycling
38698728,38698596,Fluxpattern,427456,2006-02-08T01:17:32Z,12533,/* External links */,[],Recycling,,,Recycling
38707200,38698728,Rhobite,82899,2006-02-08T02:28:15Z,12450,Reverted edits by [[Special:Contributions/Fluxpattern|Fluxpattern]] ([[User talk:Fluxpattern|talk]]) to last version by Cdc,[],Recycling,,,Recycling
38841748,38707200,ZBuzz,905028,2006-02-09T00:04:13Z,12657,/* External links */,[],Recycling,,,Recycling
38913812,38841748,204.171.48.4,0,2006-02-09T13:39:00Z,12135,/* See also */,[],Recycling,40.3356,-79.5507,Recycling
38918522,38913812,Ilmari Karonen,398996,2006-02-09T14:29:43Z,12657,Reverted edits by [[Special:Contributions/204.171.48.4|204.171.48.4]] ([[User talk:204.171.48.4|talk]]) to last version by ZBuzz,[],Recycling,,,Recycling
38987479,38918522,80.229.234.135,0,2006-02-09T23:32:57Z,16118,"Adding section on recycling myths, to counter the recycling bias and make the article more NPOV",[],Recycling,51.3167,-0.2667,Recycling
39025025,38987479,Cdc,132820,2006-02-10T04:55:45Z,12657,rv editorial/POV-pushing,[],Recycling,,,Recycling
39108737,39025025,67.68.232.77,0,2006-02-10T19:53:39Z,12658,Typographical error in first paragraph.,[],Recycling,45.5287,-75.6088,Recycling
40335418,39108737,213.121.242.194,0,2006-02-19T22:12:43Z,12700,/* US issues */,[],Recycling,51.4964,-0.1224,Recycling
40347772,40335418,Amcbride,434818,2006-02-19T23:46:25Z,12658,rv apparent joke edit,[],Recycling,,,Recycling
40422049,40347772,86.41.131.239,0,2006-02-20T12:32:42Z,12647,,[],Recycling,53.5167,-8.85,Recycling
40427478,40422049,Pavel Vozenilek,87110,2006-02-20T13:42:25Z,12658,rvv,[],Recycling,,,Recycling
40435431,40427478,216.159.119.65,0,2006-02-20T15:01:25Z,12664,/* Reuse */,[],Recycling,41.7031,-93.7204,Recycling
40648400,40435431,12.216.68.241,0,2006-02-22T01:26:27Z,12679,/* History */,[],Recycling,34.0657,-118.4362,Recycling
40648974,40648400,12.216.68.241,0,2006-02-22T01:30:59Z,12689,/* History */,[],Recycling,34.0657,-118.4362,Recycling
40932480,40648974,24.127.202.187,0,2006-02-23T23:32:08Z,12696,/* External links */,[],Recycling,42.7422,-84.5255,Recycling
40932546,40932480,24.127.202.187,0,2006-02-23T23:32:39Z,12779,/* References */,[],Recycling,42.7422,-84.5255,Recycling
40950070,40932546,70.56.146.244,0,2006-02-24T01:50:38Z,12772,/* External links */,[],Recycling,43.6135,-116.2035,Recycling
40953140,40950070,JamesBondQ,804175,2006-02-24T02:17:15Z,12689,/* References */,[],Recycling,,,Recycling
41045598,40953140,Cabbers,734614,2006-02-24T18:25:19Z,12926,added external link,[],Recycling,,,Recycling
41283459,41045598,PDXblazers,915752,2006-02-26T07:13:35Z,12937,,[],Recycling,,,Recycling
41473557,41283459,209.152.48.89,0,2006-02-27T16:17:06Z,11747,,[],Recycling,45.5234,-122.6762,Recycling
41496641,41473557,Onceler,599654,2006-02-27T19:36:30Z,12937,rvv by [[Special:Contributions/209.152.48.89||209.152.48.89]] to last rev by [[User:PDXblazers|PDXblazers]],[],Recycling,,,Recycling
41637148,41496641,DividedByNegativeZero,508513,2006-02-28T18:24:34Z,12959,/* See also */,[],Recycling,,,Recycling
41648348,41637148,152.157.32.2,0,2006-02-28T19:59:34Z,12958,,[],Recycling,47.0597,-122.3623,Recycling
41933430,41648348,216.162.21.129,0,2006-03-02T18:49:50Z,12580,/* See also */,[],Recycling,42.1959,-74.0971,Recycling
41934912,41933430,Atlant,124135,2006-03-02T19:02:11Z,12958,Revert vandal,[],Recycling,,,Recycling
42375930,41934912,RexNL,241337,2006-03-05T19:36:47Z,12947,template will be moved to talk page,[],Recycling,,,Recycling
42383719,42375930,61.246.28.101,0,2006-03-05T20:40:22Z,12959,/* External links */,[],Recycling,28.6,77.2,Recycling
42981769,42383719,195.157.84.178,0,2006-03-09T15:50:29Z,16350,"Readding removed criticism content, someone can reformat it to better fit wiki standards",[],Recycling,51.4964,-0.1224,Recycling
42982728,42981769,Russell aidan,994222,2006-03-09T15:58:48Z,16251,/* Criticism of Recycling */,[],Recycling,,,Recycling
43141443,42982728,165.138.204.2,0,2006-03-10T14:48:49Z,16254,/* US issues */,[],Recycling,41.2023,-85.863,Recycling
43167550,43141443,128.223.162.32,0,2006-03-10T18:10:27Z,16266,,[],Recycling,44.0364,-123.0547,Recycling
43167611,43167550,RexNL,241337,2006-03-10T18:10:58Z,16254,"rv, template belongs to talk page",[],Recycling,,,Recycling
43500957,43167611,24.5.103.236,0,2006-03-12T23:16:52Z,16991,/* Criticism of Recycling */,[],Recycling,37.8959,-122.5663,Recycling
43552341,43500957,Amcbride,434818,2006-03-13T06:21:06Z,11914,"removing a lot of unsourced, controversial material, also some rewriting; see talk page",[],Recycling,,,Recycling
43688988,43552341,129.100.153.157,0,2006-03-14T06:04:08Z,11953,/* Overview */,[],Recycling,43.0147,-81.3049,Recycling
43690423,43688988,Amcbride,434818,2006-03-14T06:19:49Z,11914,revert vandalism,[],Recycling,,,Recycling
44045435,43690423,219.79.63.169,0,2006-03-16T12:48:01Z,8419,/* Overview */,[],Recycling,22.2833,114.15,Recycling
44045506,44045435,219.79.63.169,0,2006-03-16T12:48:42Z,4857,/* History */,[],Recycling,22.2833,114.15,Recycling
44045536,44045506,Ugur Basak,298337,2006-03-16T12:49:03Z,11914,Reverted edits by [[Special:Contributions/219.79.63.169|219.79.63.169]] to last version by Amcbride,[],Recycling,,,Recycling
44070907,44045536,66.244.215.162,0,2006-03-16T16:38:58Z,11076,/* Overview */,[],Recycling,49.1817,-97.941,Recycling
44090490,44070907,204.194.78.3,0,2006-03-16T19:10:29Z,11136,/* External links */,[],Recycling,38.9995,-77.5286,Recycling
44091165,44090490,204.194.78.3,0,2006-03-16T19:15:42Z,11405,/* US issues */,[],Recycling,38.9995,-77.5286,Recycling
44092119,44091165,204.194.78.3,0,2006-03-16T19:23:24Z,11405,/* US issues */,[],Recycling,38.9995,-77.5286,Recycling
44093475,44092119,204.194.78.3,0,2006-03-16T19:33:41Z,11889,/* US issues */,[],Recycling,38.9995,-77.5286,Recycling
44094053,44093475,204.194.78.3,0,2006-03-16T19:37:44Z,11926,/* See also */,[],Recycling,38.9995,-77.5286,Recycling
44094175,44094053,204.194.78.3,0,2006-03-16T19:38:36Z,11925,/* See also */,[],Recycling,38.9995,-77.5286,Recycling
44494916,44094175,YurikBot,271058,2006-03-19T12:11:22Z,11943,robot  Adding: fi,[],Recycling,,,Recycling
44590754,44494916,72.148.170.251,0,2006-03-20T01:45:19Z,11952,,[],Recycling,26.4095,-80.0942,Recycling
44590858,44590754,72.148.170.251,0,2006-03-20T01:46:07Z,11965,,[],Recycling,26.4095,-80.0942,Recycling
44634284,44590858,Ilmari Karonen,398996,2006-03-20T08:51:23Z,11943,Reverted edits by [[Special:Contributions/72.148.170.251|72.148.170.251]] ([[User talk:72.148.170.251|talk]]) to last version by YurikBot,[],Recycling,,,Recycling
44634565,44634284,Ilmari Karonen,398996,2006-03-20T08:55:41Z,11914,restore Overview section blanked by 66.244.215.162,[],Recycling,,,Recycling
44668142,44634565,YurikBot,271058,2006-03-20T15:02:57Z,11932,robot  Adding: fi,[],Recycling,,,Recycling
45381546,44668142,AirBa~enwiki,163034,2006-03-25T06:10:29Z,11961,/* External links */ [[zh:資源回收再利用]],[],Recycling,,,Recycling
45617446,45381546,70.26.26.153,0,2006-03-26T22:26:11Z,11959,/* History */,[],Recycling,45.4697,-75.4715,Recycling
45617713,45617446,70.26.26.153,0,2006-03-26T22:28:23Z,11957,/* History */,[],Recycling,45.4697,-75.4715,Recycling
45617998,45617713,GraemeL,383311,2006-03-26T22:30:55Z,11961,Reverted edits by [[Special:Contributions/70.26.26.153|70.26.26.153]] ([[User talk:70.26.26.153|talk]]) to last version by AirBa,[],Recycling,,,Recycling
45625931,45617998,70.26.26.153,0,2006-03-26T23:33:58Z,11957,/* History */,[],Recycling,45.4697,-75.4715,Recycling
45628339,45625931,GraemeL,383311,2006-03-26T23:52:30Z,11961,Reverted edits by [[Special:Contributions/70.26.26.153|70.26.26.153]] ([[User talk:70.26.26.153|talk]]) to last version by GraemeL,[],Recycling,,,Recycling
45652896,45628339,70.26.26.153,0,2006-03-27T03:27:48Z,11957,/* History */,[],Recycling,45.4697,-75.4715,Recycling
45653023,45652896,70.26.26.153,0,2006-03-27T03:28:58Z,11960,/* History */,[],Recycling,45.4697,-75.4715,Recycling
45654626,45653023,Kuru,764407,2006-03-27T03:43:07Z,11961,revert: spelling,[],Recycling,,,Recycling
45681493,45654626,82.36.73.10,0,2006-03-27T08:39:09Z,12001,Added software reuse to header,[],Recycling,51.5333,-0.1,Recycling
45696095,45681493,212.85.12.211,0,2006-03-27T12:20:20Z,11635,/* External links */,[],Recycling,51.4964,-0.1224,Recycling
46104649,45696095,68.4.152.77,0,2006-03-30T02:26:00Z,11635,/* Reuse */,[],Recycling,33.6051,-117.644,Recycling
46431284,46104649,PDXblazers,915752,2006-04-01T08:07:28Z,11646,,[],Recycling,,,Recycling
46640258,46431284,71.242.98.126,0,2006-04-02T20:46:03Z,10972,/* US issues */,[],Recycling,40.3325,-75.8559,Recycling
46640360,46640258,71.242.98.126,0,2006-04-02T20:46:51Z,11004,/* Overview */,[],Recycling,40.3325,-75.8559,Recycling
46640505,46640360,Everyking,44020,2006-04-02T20:47:55Z,11646,Reverted edits by [[Special:Contributions/71.242.98.126|71.242.98.126]] ([[User talk:71.242.98.126|talk]]) to last version by PDXblazers,[],Recycling,,,Recycling
46688080,46640505,Officiallyover,113621,2006-04-03T03:22:47Z,11671,/* See also */ +link for concrete recycling,[],Recycling,,,Recycling
46831906,46688080,71.225.61.209,0,2006-04-03T23:42:10Z,10829,/* History */,[],Recycling,40.0217,-75.0518,Recycling
46831930,46831906,Tawkerbot2,1022601,2006-04-03T23:42:19Z,11671,BOT - Reverted edit by [[User talk:71.225.61.209]] (46831906) - reverted to [[User talk:Officiallyover]] (46688080),[],Recycling,,,Recycling
46831994,46831930,71.225.61.209,0,2006-04-03T23:42:45Z,11091,/* See also */,[],Recycling,40.0217,-75.0518,Recycling
46832911,46831994,71.225.61.209,0,2006-04-03T23:49:16Z,8270,/* External links */,[],Recycling,40.0217,-75.0518,Recycling
46832940,46832911,Malo,133728,2006-04-03T23:49:30Z,11671,Reverted edits by [[Special:Contributions/71.225.61.209|71.225.61.209]] ([[User talk:71.225.61.209|talk]]) to last version by Tawkerbot2,[],Recycling,,,Recycling
46886604,46832940,YurikBot,271058,2006-04-04T07:28:47Z,11671,robot  Modifying: [[id:Daur ulang]],[],Recycling,,,Recycling
47369238,46886604,Shoez,1140018,2006-04-07T06:26:30Z,11824,/* US issues */  added forced recycling issue,[],Recycling,,,Recycling
47560067,47369238,69.243.236.198,0,2006-04-08T15:13:43Z,11283,/* Overview */,[],Recycling,30.6311,-88.2819,Recycling
47560082,47560067,DanielCD,81016,2006-04-08T15:13:52Z,11824,Reverted edits by [[Special:Contributions/69.243.236.198|69.243.236.198]] ([[User talk:69.243.236.198|talk]]) to last version by Shoez,[],Recycling,,,Recycling
47672695,47560082,86.63.20.70,0,2006-04-09T08:43:09Z,11911,/* External links */,[],Recycling,50.7667,-1.3,Recycling
47690842,47672695,GraemeL,383311,2006-04-09T12:23:03Z,11824,Reverted edits by [[Special:Contributions/86.63.20.70|86.63.20.70]] ([[User talk:86.63.20.70|talk]]) to last version by DanielCD,[],Recycling,,,Recycling
47847253,47690842,86.31.120.53,0,2006-04-10T20:28:48Z,11911,,[],Recycling,51.331,0.5761,Recycling
47847644,47847253,GraemeL,383311,2006-04-10T20:31:30Z,11824,Reverted edits by [[Special:Contributions/86.31.120.53|86.31.120.53]] ([[User talk:86.31.120.53|talk]]) to last version by GraemeL,[],Recycling,,,Recycling
47939486,47847644,62.8.115.235,0,2006-04-11T11:22:59Z,11911,,[],Recycling,51.4964,-0.1224,Recycling
47944879,47939486,GraemeL,383311,2006-04-11T12:22:55Z,11824,Reverted edits by [[Special:Contributions/62.8.115.235|62.8.115.235]] ([[User talk:62.8.115.235|talk]]) to last version by GraemeL,[],Recycling,,,Recycling
48045319,47944879,172.155.46.71,0,2006-04-12T00:53:51Z,11911,,[],Recycling,37.751,-97.822,Recycling
48049438,48045319,Linkspamremover,1005885,2006-04-12T01:24:43Z,11824,Removed [[WP:EL|external link]] [[WP:SPAM|spam]]. ([[WP:WPSPAM|you can help!]]),[],Recycling,,,Recycling
48102827,48049438,212.85.12.211,0,2006-04-12T11:53:41Z,9420,/* External links */,[],Recycling,51.4964,-0.1224,Recycling
48102935,48102827,212.85.12.211,0,2006-04-12T11:54:48Z,9419,,[],Recycling,51.4964,-0.1224,Recycling
48107941,48102935,GraemeL,383311,2006-04-12T12:49:32Z,11824,Reverted edits by [[Special:Contributions/212.85.12.211|212.85.12.211]] ([[User talk:212.85.12.211|talk]]) to last version by Linkspamremover,[],Recycling,,,Recycling
48147048,48107941,LWV Roadrunner,923563,2006-04-12T18:07:44Z,11847,/* See also */,[],Recycling,,,Recycling
48147369,48147048,LWV Roadrunner,923563,2006-04-12T18:10:08Z,11854,/* See also */ Added link to Pay As You Throw,[],Recycling,,,Recycling
48247462,48147369,Babelfisch,73806,2006-04-13T08:47:50Z,11833,"/* History */ ""Deutsche Bahn"" doesn't mean ""German railway station""",[],Recycling,,,Recycling
48294041,48247462,24.141.130.106,0,2006-04-13T16:44:28Z,11932,,[],Recycling,43.3334,-79.8829,Recycling
48294125,48294041,Linkspamremover,1005885,2006-04-13T16:45:01Z,11833,Removed [[WP:EL|external link]] [[WP:SPAM|spam]]. ([[WP:WPSPAM|you can help!]]),[],Recycling,,,Recycling
48300862,48294125,201.6.252.107,0,2006-04-13T17:34:35Z,11834,/* US issues */,[],Recycling,-23.5733,-46.6417,Recycling
48301696,48300862,Krauss,1222358,2006-04-13T17:41:14Z,11843,/* US issues */,[],Recycling,,,Recycling
48301959,48301696,Krauss,1222358,2006-04-13T17:43:15Z,11964,/* Reuse */,[],Recycling,,,Recycling
48556822,48301959,Eugene van der Pijll,22016,2006-04-15T11:50:28Z,11953,rm talk page template,[],Recycling,,,Recycling
48964816,48556822,Krauss,1222358,2006-04-18T06:58:56Z,11954,/* Reuse */,[],Recycling,,,Recycling
48977684,48964816,Capitalistroadster,44476,2006-04-18T09:40:32Z,11955,/* Reuse */,[],Recycling,,,Recycling
49174076,48977684,68.196.8.99,0,2006-04-19T20:11:02Z,11947,/* Overview */,[],Recycling,41.0232,-73.6795,Recycling
49174173,49174076,68.196.8.99,0,2006-04-19T20:11:37Z,11955,/* Overview */,[],Recycling,41.0232,-73.6795,Recycling
49189977,49174173,Ilmari Karonen,398996,2006-04-19T21:59:03Z,11955,Reverted edits by [[Special:Contributions/68.196.8.99|68.196.8.99]] ([[User talk:68.196.8.99|talk]]) to last version by Capitalistroadster,[],Recycling,,,Recycling
49342615,49189977,4.188.234.184,0,2006-04-20T21:02:22Z,12034,/* Overview */,[],Recycling,37.751,-97.822,Recycling
49342738,49342615,4.188.234.184,0,2006-04-20T21:03:08Z,11955,/* Overview */,[],Recycling,37.751,-97.822,Recycling
49444228,49342738,69.139.20.213,0,2006-04-21T13:59:42Z,12007,,[],Recycling,39.9686,-75.1762,Recycling
49445260,49444228,Zzuuzz,365454,2006-04-21T14:08:29Z,11955,rv,[],Recycling,,,Recycling
49536803,49445260,Sheehan,122289,2006-04-22T02:28:44Z,11956,/* US issues */ fix typo,[],Recycling,,,Recycling
49848826,49536803,70.122.117.59,0,2006-04-24T01:54:34Z,585,,[],Recycling,31.1064,-97.4071,Recycling
49848837,49848826,Tawkerbot2,1022601,2006-04-24T01:54:42Z,11956,BOT - rv [[User:70.122.117.59|70.122.117.59]] ([[User talk:70.122.117.59|talk]]) (49848826) to [[User:Sheehan|Sheehan]] ([[User talk:Sheehan|talk]]) (49536803),[],Recycling,,,Recycling
50181584,49848837,69.156.94.178,0,2006-04-26T01:04:35Z,12029,/* History */  red box,[],Recycling,43.9002,-79.2676,Recycling
50360843,50181584,Rada,289235,2006-04-27T02:34:45Z,12089,/* History */,[],Recycling,,,Recycling
50583561,50360843,198.214.186.128,0,2006-04-28T14:06:30Z,12175,Machines that recycle and convert waste into energy sources and water.,[],Recycling,30.2312,-97.717,Recycling
50888799,50583561,82.11.175.237,0,2006-04-30T13:54:12Z,12202,/* Reuse */,[],Recycling,50.8465,-1.0634,Recycling
50892973,50888799,PiMaster3,664645,2006-04-30T14:37:40Z,12196,,[],Recycling,,,Recycling
50983262,50892973,68.33.38.211,0,2006-05-01T02:15:39Z,12207,/* US issues */,[],Recycling,39.1626,-76.6316,Recycling
50983324,50983262,68.33.38.211,0,2006-05-01T02:16:12Z,12211,/* US issues */,[],Recycling,39.1626,-76.6316,Recycling
50983614,50983324,68.33.38.211,0,2006-05-01T02:18:38Z,12228,/* US issues */,[],Recycling,39.1626,-76.6316,Recycling
50983831,50983614,68.33.38.211,0,2006-05-01T02:20:24Z,12241,/* History */,[],Recycling,39.1626,-76.6316,Recycling
50984163,50983831,68.33.38.211,0,2006-05-01T02:22:46Z,12251,/* See also */,[],Recycling,39.1626,-76.6316,Recycling
50984324,50984163,68.33.38.211,0,2006-05-01T02:24:06Z,12268,/* US issues */,[],Recycling,39.1626,-76.6316,Recycling
50984393,50984324,68.33.38.211,0,2006-05-01T02:24:35Z,12269,/* US issues */,[],Recycling,39.1626,-76.6316,Recycling
50985828,50984393,68.33.38.211,0,2006-05-01T02:35:30Z,12286,/* See also */,[],Recycling,39.1626,-76.6316,Recycling
50985862,50985828,68.33.38.211,0,2006-05-01T02:35:49Z,12285,/* See also */,[],Recycling,39.1626,-76.6316,Recycling
50987116,50985862,Shenme,101696,2006-05-01T02:45:54Z,12196,"Revert to revision dated 14:37, 30 April 2006 by PiMaster3, oldid 50892973 using [[:en:Wikipedia:Tools/Navigation_popups|popups]]",[],Recycling,,,Recycling
51138560,50987116,74.227.42.176,0,2006-05-02T01:19:01Z,8296,/* Overview */,[],Recycling,37.751,-97.822,Recycling
51138726,51138560,Malo,133728,2006-05-02T01:20:22Z,12196,Reverted edits by [[Special:Contributions/74.227.42.176|74.227.42.176]] ([[User talk:74.227.42.176|talk]]) to last version by Shenme,[],Recycling,,,Recycling
51138757,51138726,74.227.42.176,0,2006-05-02T01:20:35Z,8511,/* History */,[],Recycling,37.751,-97.822,Recycling
51138875,51138757,Zzuuzz,365454,2006-05-02T01:21:25Z,12196,rvb,[],Recycling,,,Recycling
51361925,51138875,216.162.28.202,0,2006-05-03T13:21:18Z,12190,,[],Recycling,42.146,-76.0909,Recycling
51372107,51361925,167.21.254.12,0,2006-05-03T15:07:21Z,12194,/* Reuse */,[],Recycling,39.1817,-75.5971,Recycling
51372188,51372107,Zzuuzz,365454,2006-05-03T15:07:57Z,12196,rvv,[],Recycling,,,Recycling
51658624,51372188,FreeTOreuse,1304673,2006-05-05T10:16:28Z,12172,/* See also */,[],Recycling,,,Recycling
52385888,51658624,Bobblewik,51235,2006-05-09T22:12:56Z,12173,units,[],Recycling,,,Recycling
52581146,52385888,Bill Denkler,1386012,2006-05-11T00:23:17Z,12224,,[],Recycling,,,Recycling
52585448,52581146,Zzuuzz,365454,2006-05-11T00:54:31Z,12173,rv spam,[],Recycling,,,Recycling
52614756,52585448,61.29.74.66,0,2006-05-11T04:55:28Z,313,,[],Recycling,-33.8612,151.1982,Recycling
52632192,52614756,Zzuuzz,365454,2006-05-11T08:56:12Z,12173,rvv,[],Recycling,,,Recycling
52849964,52632192,Cydebot,1215485,2006-05-12T15:52:38Z,12184,Robot - Bypassing citation needed redirect.,[],Recycling,,,Recycling
52941285,52849964,Freakofnurture,77511,2006-05-13T02:44:14Z,12173,Reverted edits by [[Special:Contributions/Cydebot|Cydebot]] ([[User talk:Cydebot|talk]]) to last version by Zzuuzz,[],Recycling,,,Recycling
53266388,52941285,Supposed,1230291,2006-05-15T05:01:50Z,12090,/* Reuse */,[],Recycling,,,Recycling
53272499,53266388,Supposed,1230291,2006-05-15T06:05:07Z,12098,,[],Recycling,,,Recycling
53283469,53272499,Bluemoose,178836,2006-05-15T08:22:40Z,12073,,[],Recycling,,,Recycling
53513933,53283469,198.31.230.194,0,2006-05-16T14:57:43Z,12294,/* Overview */,[],Recycling,34.0194,-118.4912,Recycling
53514932,53513933,GraemeL,383311,2006-05-16T15:04:35Z,12073,Reverted edits by [[Special:Contributions/198.31.230.194|198.31.230.194]] ([[User talk:198.31.230.194|talk]]) to last version by Bluemoose,[],Recycling,,,Recycling
53852041,53514932,212.69.231.226,0,2006-05-18T13:05:15Z,12073,,[],Recycling,51.4964,-0.1224,Recycling
53852131,53852041,212.69.231.226,0,2006-05-18T13:05:58Z,12088,,[],Recycling,51.4964,-0.1224,Recycling
53852318,53852131,GraemeL,383311,2006-05-18T13:07:35Z,12073,Reverted edits by [[Special:Contributions/212.69.231.226|212.69.231.226]] ([[User talk:212.69.231.226|talk]]) to last version by GraemeL,[],Recycling,,,Recycling
53853821,53852318,200.40.88.138,0,2006-05-18T13:21:04Z,11039,/* US issues */,[],Recycling,-34.8581,-56.1708,Recycling
53853831,53853821,Tawkerbot2,1022601,2006-05-18T13:21:08Z,12073,BOT - rv [[Special:Contributions/200.40.88.138|200.40.88.138]] ([[User talk:200.40.88.138|talk]]) to last version by GraemeL,[],Recycling,,,Recycling
53854124,53853831,200.40.88.138,0,2006-05-18T13:23:31Z,12095,/* External links */,[],Recycling,-34.8581,-56.1708,Recycling
53854321,53854124,GraemeL,383311,2006-05-18T13:25:04Z,12073,Reverted edits by [[Special:Contributions/200.40.88.138|200.40.88.138]] ([[User talk:200.40.88.138|talk]]) to last version by Tawkerbot2,[],Recycling,,,Recycling
54036067,53854321,216.11.0.254,0,2006-05-19T14:33:26Z,12090,/* Overview */,[],Recycling,42.6644,-83.2303,Recycling
54036103,54036067,Ibagli,86733,2006-05-19T14:33:48Z,12073,Revert to revision 53854321 using [[:en:Wikipedia:Tools/Navigation_popups|popups]],[],Recycling,,,Recycling
54036394,54036103,216.11.0.254,0,2006-05-19T14:35:56Z,12112,/* Overview */,[],Recycling,42.6644,-83.2303,Recycling
54036502,54036394,Zzuuzz,365454,2006-05-19T14:36:43Z,12073,rvv,[],Recycling,,,Recycling
54310777,54036502,71.72.68.26,0,2006-05-21T05:48:23Z,12381,started the opposing viewpoint section,[],Recycling,39.9553,-82.0718,Recycling
54383873,54310777,84.130.191.71,0,2006-05-21T18:08:12Z,12414,/* See also */,[],Recycling,51.7667,11.5667,Recycling
54385112,54383873,84.130.191.71,0,2006-05-21T18:16:30Z,12418,/* See also */,[],Recycling,51.7667,11.5667,Recycling
54395504,54385112,Ilmari Karonen,398996,2006-05-21T19:27:09Z,12381,"rv edits by 84.130.191.71; please translate the article first, then you may link to it",[],Recycling,,,Recycling
54454823,54395504,Redsully,812821,2006-05-22T02:05:18Z,12658,Added BSA and aluminum information,[],Recycling,,,Recycling
54455174,54454823,Redsully,812821,2006-05-22T02:07:49Z,12666,Added date to Clean Water Act,[],Recycling,,,Recycling
54455487,54455174,Redsully,812821,2006-05-22T02:10:03Z,12669,Added preposition,[],Recycling,,,Recycling
54547488,54455487,80.169.159.2,0,2006-05-22T16:25:31Z,12832,/* External links */,[],Recycling,51.5142,-0.0931,Recycling
54547684,54547488,80.169.159.2,0,2006-05-22T16:26:43Z,12845,/* External links */,[],Recycling,51.5142,-0.0931,Recycling
54775280,54547684,68.41.178.88,0,2006-05-23T20:54:32Z,12858,/* Overview */,[],Recycling,42.6753,-82.8385,Recycling
54775368,54775280,Dustimagic,567793,2006-05-23T20:55:05Z,12845,Reverted edits by [[Special:Contributions/68.41.178.88|68.41.178.88]] ([[User talk:68.41.178.88|talk]]) to last version by 80.169.159.2,[],Recycling,,,Recycling
54775458,54775368,68.41.178.88,0,2006-05-23T20:55:39Z,12854,/* US issues */,[],Recycling,42.6753,-82.8385,Recycling
54775493,54775458,Sango123,223113,2006-05-23T20:55:50Z,12845,Reverted edits by [[Special:Contributions/68.41.178.88|68.41.178.88]] ([[User talk:68.41.178.88|talk]]) to last version by Dustimagic,[],Recycling,,,Recycling
54918691,54775493,AzaToth,128326,2006-05-24T17:47:41Z,12859,{{globalize}},[],Recycling,,,Recycling
55104348,54918691,18.78.1.172,0,2006-05-25T17:55:53Z,12877,/* History */,[],Recycling,42.3646,-71.1028,Recycling
55426770,55104348,MSTCrow,53133,2006-05-27T15:33:25Z,12903,,[],Recycling,,,Recycling
55685813,55426770,JDG,3749,2006-05-29T04:35:04Z,12907,/* History */  wl media event,[],Recycling,,,Recycling
55773188,55685813,Bayerischermann,371058,2006-05-29T18:16:17Z,12908,/* US issues */  already linked just above,[],Recycling,,,Recycling
55819012,55773188,203.166.99.251,0,2006-05-29T22:56:23Z,12949,,[],Recycling,-33.494,143.2104,Recycling
55819026,55819012,Tawkerbot2,1022601,2006-05-29T22:56:29Z,12908,BOT - rv [[Special:Contributions/203.166.99.251|203.166.99.251]] ([[User talk:203.166.99.251|talk]]) to last version by Bayerischermann,[],Recycling,,,Recycling
55819681,55819026,203.166.99.250,0,2006-05-29T23:00:35Z,12961,,[],Recycling,-33.494,143.2104,Recycling
55819698,55819681,Tawkerbot2,1022601,2006-05-29T23:00:41Z,12908,BOT - rv [[Special:Contributions/203.166.99.250|203.166.99.250]] ([[User talk:203.166.99.250|talk]]) to last version by Tawkerbot2,[],Recycling,,,Recycling
55820341,55819698,203.166.99.248,0,2006-05-29T23:05:12Z,12958,,[],Recycling,-33.494,143.2104,Recycling
55820372,55820341,DanielCD,81016,2006-05-29T23:05:23Z,12908,Reverted edits by [[Special:Contributions/203.166.99.248|203.166.99.248]] ([[User talk:203.166.99.248|talk]]) to last version by Tawkerbot2,[],Recycling,,,Recycling
55964361,55820372,Cbuckley,901382,2006-05-30T17:35:48Z,12898,[[:Image:RecyclingSymbolGreen.png|RecyclingSymbolGreen.png]] listed for deletion,[],Recycling,,,Recycling
55987729,55964361,161.132.77.15,0,2006-05-30T19:49:22Z,12898,/* Overview */,[],Recycling,-11.85,-77.0333,Recycling
55987781,55987729,161.132.77.15,0,2006-05-30T19:49:45Z,12898,/* Overview */,[],Recycling,-11.85,-77.0333,Recycling
56132265,55987781,161.132.77.15,0,2006-05-31T14:24:19Z,12897,/* Overview */,[],Recycling,-11.85,-77.0333,Recycling
56132307,56132265,161.132.77.15,0,2006-05-31T14:24:38Z,12898,/* Overview */,[],Recycling,-11.85,-77.0333,Recycling
56136998,56132307,161.132.77.15,0,2006-05-31T14:53:43Z,12897,/* Overview */,[],Recycling,-11.85,-77.0333,Recycling
56137443,56136998,161.132.77.15,0,2006-05-31T14:56:10Z,12898,/* Overview */,[],Recycling,-11.85,-77.0333,Recycling
56141857,56137443,Ohnoitsjamie,507787,2006-05-31T15:22:28Z,12898,Revert to revision 55964361 using [[:en:Wikipedia:Tools/Navigation_popups|popups]],[],Recycling,,,Recycling
56354751,56141857,161.132.77.15,0,2006-06-01T17:56:32Z,12904,/* Reuse */,[],Recycling,-11.85,-77.0333,Recycling
56354803,56354751,Niroht,832200,2006-06-01T17:56:54Z,12898,rv,[],Recycling,,,Recycling
56357175,56354803,161.132.77.15,0,2006-06-01T18:12:40Z,12896,/* US issues */,[],Recycling,-11.85,-77.0333,Recycling
