revid,parentid,user,userid,timestamp,size,comment,tags,page,latitude,longitude,Article
874336934,874334196,Viknandk,28270278,2018-12-18T16:46:53Z,84467,/* In fiction */,['visualeditor'],Space-based solar power,,,Space-based solar power
874548764,874336934,X1\,31634280,2018-12-19T23:53:05Z,84485,"""Earth's surface"" redirects to [[Earth#Surface]]",[],Space-based solar power,,,Space-based solar power
874581468,874548764,Viknandk,28270278,2018-12-20T05:16:36Z,84801,/* In the 21st century */,['visualeditor'],Space-based solar power,,,Space-based solar power
874582920,874581468,Viknandk,28270278,2018-12-20T05:31:47Z,84830,/* Space Solar Power Exploratory Research and Technology program */,['visualeditor'],Space-based solar power,,,Space-based solar power
874588165,874582920,Viknandk,28270278,2018-12-20T06:39:57Z,85137,/* In the 21st century */,['visualeditor'],Space-based solar power,,,Space-based solar power
876598711,874588165,171.49.217.17,0,2019-01-03T08:22:39Z,85137,/* History */,[],Space-based solar power,13.0833,80.2833,Space-based solar power
876598761,876598711,Rutilant,28673233,2019-01-03T08:23:17Z,85137,Reverted edits by [[Special:Contributions/171.49.217.17|171.49.217.17]] ([[User talk:171.49.217.17|talk]]) ([[WP:HG|HG]]) (3.4.6),"['huggle', 'mw-rollback']",Space-based solar power,,,Space-based solar power
884069414,876598761,129.187.179.188,0,2019-02-19T09:41:49Z,84959,"Deleted the point about scalar waves. There is no proof for the existence of scalar waves, thus considered pseudo-science.",[],Space-based solar power,47.65,10.4333,Space-based solar power
884488722,884069414,Pancho507,23914831,2019-02-21T23:48:26Z,84448,,"['mobile edit', 'mobile web edit']",Space-based solar power,,,Space-based solar power
885283728,884488722,Hkhenson,441347,2019-02-27T02:31:23Z,84776,/* Discontinuation */,[],Space-based solar power,,,Space-based solar power
885624581,885283728,49.255.218.210,0,2019-03-01T06:20:02Z,84876,,[],Space-based solar power,-31.9674,115.8621,Space-based solar power
886982532,885624581,Hkhenson,441347,2019-03-09T20:55:43Z,84939,/* Non-typical configurations and architectural considerations */,[],Space-based solar power,,,Space-based solar power
888123064,886982532,Exoplanet Finder,30449281,2019-03-17T01:55:21Z,84976,,"['mobile edit', 'mobile web edit', 'visualeditor']",Space-based solar power,,,Space-based solar power
888123658,888123064,MrOllie,6908984,2019-03-17T02:02:05Z,84939,Reverted to revision 886982532 by [[Special:Contributions/Hkhenson|Hkhenson]] ([[User talk:Hkhenson|talk]]) ([[WP:TW|TW]]),['mw-undo'],Space-based solar power,,,Space-based solar power
888124244,888123658,Exoplanet Finder,30449281,2019-03-17T02:08:11Z,84971,A picture,"['mobile edit', 'mobile web edit', 'visualeditor']",Space-based solar power,,,Space-based solar power
888509749,888124244,50.237.188.146,0,2019-03-19T17:01:23Z,82191,/* Drawbacks */,['references removed'],Space-based solar power,37.751,-97.822,Space-based solar power
888509803,888509749,Cassiopeia,31051948,2019-03-19T17:01:40Z,84971,Reverted edits by [[Special:Contributions/50.237.188.146|50.237.188.146]] ([[User talk:50.237.188.146|talk]]) ([[WP:HG|HG]]) (3.4.4),"['huggle', 'mw-rollback']",Space-based solar power,,,Space-based solar power
888556799,888509803,X1\,31634280,2019-03-19T22:21:33Z,85311,"""China plans a solar power play in space that NASA abandoned decades ago""",[],Space-based solar power,,,Space-based solar power
891524415,888556799,2405:204:430A:F7F5:EDBE:C807:C371:A7EE,0,2019-04-08T14:18:58Z,84976,/* Safety */,[],Space-based solar power,,,Space-based solar power
891524503,891524415,MrOllie,6908984,2019-04-08T14:19:39Z,85311,Reverted 1 edit by [[Special:Contributions/2405:204:430A:F7F5:EDBE:C807:C371:A7EE|2405:204:430A:F7F5:EDBE:C807:C371:A7EE]] ([[User talk:2405:204:430A:F7F5:EDBE:C807:C371:A7EE|talk]]) to last revision by X1\ ([[WP:TW|TW]]),['mw-undo'],Space-based solar power,,,Space-based solar power
894475663,891524503,73.222.1.26,0,2019-04-28T03:32:10Z,86836,/* Drawbacks */ Inability to constrain power transmission inside tiny beam angles,[],Space-based solar power,37.3501,-121.9854,Space-based solar power
894475721,894475663,73.222.1.26,0,2019-04-28T03:32:38Z,86839,/* Drawbacks */ punctuation,[],Space-based solar power,37.3501,-121.9854,Space-based solar power
894480094,894475721,73.222.1.26,0,2019-04-28T04:12:19Z,87026,/* Drawbacks */ waste heat,[],Space-based solar power,37.3501,-121.9854,Space-based solar power
894480305,894480094,73.222.1.26,0,2019-04-28T04:14:20Z,87165,/* Drawbacks */ detail,[],Space-based solar power,37.3501,-121.9854,Space-based solar power
894529821,894480305,Chris Capoccia,286058,2019-04-28T13:28:49Z,87404,/* Safety */,[],Space-based solar power,,,Space-based solar power
894530035,894529821,Chris Capoccia,286058,2019-04-28T13:31:13Z,87679,/* Safety */,[],Space-based solar power,,,Space-based solar power
894616003,894530035,73.222.1.26,0,2019-04-28T22:47:02Z,87678,/* Drawbacks */ reword for clarity,[],Space-based solar power,37.3501,-121.9854,Space-based solar power
894616204,894616003,73.222.1.26,0,2019-04-28T22:49:00Z,87682,/* Drawbacks */ wikilink,[],Space-based solar power,37.3501,-121.9854,Space-based solar power
894616329,894616204,73.222.1.26,0,2019-04-28T22:50:08Z,87690,"/* Drawbacks */ specific, avoid redirect",[],Space-based solar power,37.3501,-121.9854,Space-based solar power
894781297,894616329,73.222.1.26,0,2019-04-30T00:11:10Z,87713,/* Counter arguments */ section above,[],Space-based solar power,37.3501,-121.9854,Space-based solar power
895742177,894781297,155.93.241.122,0,2019-05-06T07:09:03Z,87712,,"['mobile edit', 'mobile web edit']",Space-based solar power,-33.9258,18.4232,Space-based solar power
895742369,895742177,155.93.241.122,0,2019-05-06T07:11:41Z,83229,,"['mobile edit', 'mobile web edit']",Space-based solar power,-33.9258,18.4232,Space-based solar power
895744206,895742369,CAPTAIN RAJU,25523690,2019-05-06T07:32:58Z,87713,Reverted 2 [[WP:AGF|good faith]] edits by [[Special:Contributions/155.93.241.122|155.93.241.122]] using [[WP:STiki|STiki]],['STiki'],Space-based solar power,,,Space-based solar power
895909366,895744206,GKFX,14918984,2019-05-07T07:17:42Z,87582,/* Potential */ Delete speculation on contracts,[],Space-based solar power,,,Space-based solar power
895911151,895909366,AnomieBOT,7611264,2019-05-07T07:38:02Z,87596,Dating maintenance tags: {{Fact}},[],Space-based solar power,,,Space-based solar power
896206115,895911151,FrescoBot,9021902,2019-05-08T23:59:33Z,87589,Bot: [[User:FrescoBot/Links|link syntax]] and minor changes,[],Space-based solar power,,,Space-based solar power
898396936,896206115,106.69.213.41,0,2019-05-23T09:04:28Z,87649,,[],Space-based solar power,-33.8591,151.2002,Space-based solar power
898397039,898396936,El C,92203,2019-05-23T09:05:23Z,87589,Reverted edits by [[Special:Contribs/106.69.213.41|106.69.213.41]] ([[User talk:106.69.213.41|talk]]) to last version by FrescoBot,['mw-rollback'],Space-based solar power,,,Space-based solar power
898798968,898397039,73.222.1.26,0,2019-05-26T00:26:02Z,87588,/* Drawbacks */ standard units,[],Space-based solar power,37.3501,-121.9854,Space-based solar power
900016580,898798968,73.222.1.26,0,2019-06-02T22:19:31Z,88220,/* Microwave power transmission */ actual system efficiency including both transmitted power incidence AND 84% conversion efficiency,[],Space-based solar power,37.3501,-121.9854,Space-based solar power
900016948,900016580,73.222.1.26,0,2019-06-02T22:22:51Z,88677,/* Drawbacks */ more recent ref,[],Space-based solar power,37.3501,-121.9854,Space-based solar power
900921460,900016948,50.235.124.82,0,2019-06-08T13:40:58Z,88708,,[],Space-based solar power,37.751,-97.822,Space-based solar power
900921719,900921460,50.235.124.82,0,2019-06-08T13:43:11Z,88739,,[],Space-based solar power,37.751,-97.822,Space-based solar power
903355387,900921719,Dawnseeker2000,1544984,2019-06-25T06:45:22Z,88748,"[[WP:AWB/T|Typo fixing]], [[WP:AWB/T|typo(s) fixed]]: three year → three-year",['AWB'],Space-based solar power,,,Space-based solar power
903673961,903355387,Citation bot,7903804,2019-06-27T06:24:03Z,88504,"Alter: pages, template type, journal, publisher, author. Add: date, title, isbn, issue, pages, journal, arxiv, author pars. 1-1. Removed URL that duplicated unique identifier. Removed accessdate with no specified URL. Converted bare reference to cite template. Removed parameters. Formatted [[WP:ENDASH|dashes]]. | You can [[WP:UCB|use this bot]] yourself. [[WP:DBUG|Report bugs here]].| Activated by [[User:Marianne Zimmerman]]",[],Space-based solar power,,,Space-based solar power
905528730,903673961,Spitzak,90654,2019-07-09T18:17:54Z,87609,/* Launch costs */ Moving this paragraph to correct location,[],Space-based solar power,,,Space-based solar power
905528945,905528730,Spitzak,90654,2019-07-09T18:19:31Z,88473,"/* Orbital location */ Pasting in the misplaced paragraph, also tried to clarify the continuous sentence",[],Space-based solar power,,,Space-based solar power
908582505,905528945,Rei,18829,2019-07-30T16:52:37Z,88801,"/* Launch costs */ People really should stop using that 80k tonne figure, that's highly obsolete.",[],Space-based solar power,,,Space-based solar power
908582622,908582505,Rei,18829,2019-07-30T16:53:28Z,88543,Removed this misleading figure from the intro. It remains further down in the article where it's put into proper context.,[],Space-based solar power,,,Space-based solar power
908844640,908582622,Rei,18829,2019-08-01T11:12:37Z,87988,"/* Launch costs */ Come to think of it, you can get a wide range of numbers, so why not just provide a table? Remember that ""routine calculations"" are not WP:OR, so long everyone agrees on the numbers.",[],Space-based solar power,,,Space-based solar power
908844730,908844640,Rei,18829,2019-08-01T11:13:35Z,87962,/* Launch costs */,[],Space-based solar power,,,Space-based solar power
908844967,908844730,Rei,18829,2019-08-01T11:16:13Z,88080,/* Launch costs */,[],Space-based solar power,,,Space-based solar power
908845055,908844967,Rei,18829,2019-08-01T11:17:15Z,88080,/* Launch costs */ I think it'd look better inverted.,[],Space-based solar power,,,Space-based solar power
910020284,908845055,RL0919,327763,2019-08-09T04:16:29Z,88088,Removing link(s): [[Wikipedia:Articles for deletion/Photonic laser thruster]] closed as delete ([[WP:XFDC|XFDcloser]]),[],Space-based solar power,,,Space-based solar power
910039009,910020284,Finlay McWalter,22619,2019-08-09T08:08:20Z,88088,/* Launch costs */ fix misplaced newline in ref,[],Space-based solar power,,,Space-based solar power
910663864,910039009,Blaspie55,15462469,2019-08-13T16:15:32Z,88111,/* Challenges */ better wording,['visualeditor'],Space-based solar power,,,Space-based solar power
910664074,910663864,Blaspie55,15462469,2019-08-13T16:17:10Z,88059,better wording,['visualeditor'],Space-based solar power,,,Space-based solar power
912225701,910664074,4meter4,11612968,2019-08-24T02:35:31Z,88077,dab,[],Space-based solar power,,,Space-based solar power
912772642,912225701,Bender the Bot,28903366,2019-08-27T19:37:06Z,88078,"/* Non-typical configurations and architectural considerations */HTTP → HTTPS for Caltech thesis library, replaced: http://thesis.library.caltech.edu/ → https://thesis.library.caltech.edu/",['AWB'],Space-based solar power,,,Space-based solar power
912977506,912772642,BrownHairedGirl,754619,2019-08-29T03:07:51Z,88078,remove links to deleted [[Portal:Sustainable development]],['AWB'],Space-based solar power,,,Space-based solar power
913710549,912977506,Hkhenson,441347,2019-09-02T19:15:47Z,88109,/* Design */,[],Space-based solar power,,,Space-based solar power
913713085,913710549,Hkhenson,441347,2019-09-02T19:34:48Z,88183,/* Non-typical configurations and architectural considerations */,[],Space-based solar power,,,Space-based solar power
913714137,913713085,Hkhenson,441347,2019-09-02T19:41:53Z,88302,/* Non-typical configurations and architectural considerations */,[],Space-based solar power,,,Space-based solar power
913722371,913714137,Rowan Forest,33701392,2019-09-02T20:33:18Z,88255,per [[WP:DOCTOR]],[],Space-based solar power,,,Space-based solar power
914384349,913722371,Marnie Hawes,36954750,2019-09-07T04:18:36Z,88312,Added free to read link in citations with [[WP:OABOT|OAbot]] #oabot,['OAuth CID: 817'],Space-based solar power,,,Space-based solar power
915408832,914384349,Hkhenson,441347,2019-09-13T02:48:30Z,88488,/* Disadvantages */,[],Space-based solar power,,,Space-based solar power
915410405,915408832,Hkhenson,441347,2019-09-13T03:05:35Z,88683,/* Disadvantages */,[],Space-based solar power,,,Space-based solar power
915411191,915410405,Hkhenson,441347,2019-09-13T03:13:43Z,88681,/* Launch costs */ wrong units,[],Space-based solar power,,,Space-based solar power
915411645,915411191,Hkhenson,441347,2019-09-13T03:18:44Z,88692,/* Non-typical configurations and architectural considerations */,[],Space-based solar power,,,Space-based solar power
917699865,915411645,Monkbot,20483999,2019-09-25T01:31:56Z,88672,[[User:Monkbot/task 16: remove replace deprecated dead-url params|Task 16]]: replaced (8×) / removed (0×) deprecated |dead-url= and |deadurl= with |url-status=;,['AWB'],Space-based solar power,,,Space-based solar power
918343533,917699865,117.20.69.174,0,2019-09-28T06:08:26Z,88671,spelling error.,['visualeditor'],Space-based solar power,-27.5507,152.959,Space-based solar power
918913621,918343533,BRW,138351,2019-09-30T21:29:42Z,88671,/* Disadvantages */,[],Space-based solar power,,,Space-based solar power
918913738,918913621,BRW,138351,2019-09-30T21:30:21Z,88669,/* Disadvantages */,[],Space-based solar power,,,Space-based solar power
921168203,918913738,Soumya-8974,32156510,2019-10-14T09:33:50Z,88567,/* Launch costs */ Removed a crystal ball,['visualeditor-wikitext'],Space-based solar power,,,Space-based solar power
922429927,921168203,Cholbrow,2016852,2019-10-22T02:34:25Z,88567,"changed height of geosynchronous orbit from 36,000 miles to 22,236 miles (which is approximately 36,000 km)",[],Space-based solar power,,,Space-based solar power
924434701,922429927,131.176.243.9,0,2019-11-03T21:01:59Z,88563,corrected url in reference,[],Space-based solar power,41.6005,-93.6091,Space-based solar power
925687468,924434701,Fixmaster,28088775,2019-11-11T18:05:25Z,88564,,"['mobile edit', 'mobile web edit', 'advanced mobile edit']",Space-based solar power,,,Space-based solar power
925713020,925687468,Fixmaster,28088775,2019-11-11T21:22:59Z,88565,,[],Space-based solar power,,,Space-based solar power
925713110,925713020,Fixmaster,28088775,2019-11-11T21:23:44Z,88569,,[],Space-based solar power,,,Space-based solar power
925713360,925713110,Fixmaster,28088775,2019-11-11T21:25:56Z,88571,/* Discontinuation */,[],Space-based solar power,,,Space-based solar power
925713400,925713360,Fixmaster,28088775,2019-11-11T21:26:14Z,88571,/* Discontinuation */,[],Space-based solar power,,,Space-based solar power
925713557,925713400,Fixmaster,28088775,2019-11-11T21:27:41Z,88572,/* Laser power beaming */,[],Space-based solar power,,,Space-based solar power
925713678,925713557,Fixmaster,28088775,2019-11-11T21:28:49Z,88572,/* From an asteroid */,[],Space-based solar power,,,Space-based solar power
925713755,925713678,Fixmaster,28088775,2019-11-11T21:29:38Z,88573,/* In the 21st century */,[],Space-based solar power,,,Space-based solar power
927530277,925713755,Yakushima,1907235,2019-11-23T01:40:43Z,88574,/* Microwave power transmission */ typo,[],Space-based solar power,,,Space-based solar power
929397452,927530277,Hellvig,2539232,2019-12-05T15:45:37Z,88594,/* History */,[],Space-based solar power,,,Space-based solar power
929397717,929397452,Finlay McWalter,22619,2019-12-05T15:47:12Z,88587,/* History */ convert template,[],Space-based solar power,,,Space-based solar power
929641305,929397717,Citation bot,7903804,2019-12-07T05:25:03Z,88559,Alter: url. Add: url. Removed URL that duplicated unique identifier. Removed accessdate with no specified URL. | You can [[WP:UCB|use this bot]] yourself. [[WP:DBUG|Report bugs here]].| Activated by [[User:Nemo bis]] | via #UCB_webform,[],Space-based solar power,,,Space-based solar power
932995355,929641305,78.32.146.66,0,2019-12-29T11:11:23Z,88607,"Corrected spelling mistake of ""SICA Design"" in Timeline section, under 2016: Ian Cash. Added link to Ian Cash's current affiliation.",[],Space-based solar power,51.4964,-0.1224,Space-based solar power
935797846,932995355,"Jk,vh,vhl",37643890,2020-01-14T20:17:42Z,88650,Because someone had changed it,['Possible vandalism'],Space-based solar power,,,Space-based solar power
935797855,935797846,ClueBot NG,13286072,2020-01-14T20:17:44Z,88607,"Reverting possible vandalism by [[Special:Contribs/Jk,vh,vhl|Jk,vh,vhl]] to version by 78.32.146.66. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (3690194) (Bot)",['mw-rollback'],Space-based solar power,,,Space-based solar power
938832466,935797855,Bender the Bot,28903366,2020-02-02T17:11:38Z,88608,"/* Japan Aerospace Exploration Agency */HTTP → HTTPS for [[IEEE Spectrum]], replaced: http://spectrum.ieee.org/ → https://spectrum.ieee.org/",['AWB'],Space-based solar power,,,Space-based solar power
939526115,938832466,PrimeBOT,29463730,2020-02-07T00:40:35Z,88640,[[User:PrimeBOT/24|Task 24]] - template change following [[Wikipedia:Templates for discussion/Log/2019 December 6|a TFD]] + genfixes,['AWB'],Space-based solar power,,,Space-based solar power
940210819,939526115,Funkquake,28838219,2020-02-11T04:59:23Z,88694,/* See also */ Section.,[],Space-based solar power,,,Space-based solar power
940211610,940210819,Funkquake,28838219,2020-02-11T05:08:18Z,88726,/* See also */ Link.,[],Space-based solar power,,,Space-based solar power
940211993,940211610,Funkquake,28838219,2020-02-11T05:12:24Z,88752,/* See also */ Section link.,[],Space-based solar power,,,Space-based solar power
940294544,940211993,Viknandk,28270278,2020-02-11T18:01:40Z,91400,/* History */ added a Future Development section highlighting CalTech / Northrop Grumman / Solaren,['visualeditor'],Space-based solar power,,,Space-based solar power
941397014,940294544,Dygim,36241108,2020-02-18T09:51:38Z,91410,,[],Space-based solar power,,,Space-based solar power
941407074,941397014,MrOllie,6908984,2020-02-18T11:49:46Z,88762,"/* Future Development */ [[WP:CRYSTAL]], company namedropping",[],Space-based solar power,,,Space-based solar power
948239000,941407074,AnomieBOT,7611264,2020-03-30T22:28:46Z,88766,[[User:AnomieBOT/docs/TemplateSubster|Substing templates]]: {{Emerging energy technologies}}. See [[User:AnomieBOT/docs/TemplateSubster]] for info.,[],Space-based solar power,,,Space-based solar power
950588010,948239000,OAbot,28481209,2020-04-12T21:28:01Z,88817,[[Wikipedia:OABOT|Open access bot]]: doi added to citation with #oabot.,[],Space-based solar power,,,Space-based solar power
951070030,950588010,Citation bot,7903804,2020-04-15T09:38:26Z,88846,Add: bibcode. | You can [[WP:UCB|use this bot]] yourself. [[WP:DBUG|Report bugs here]]. | Activated by Amigao | [[Category:Photovoltaics]] | via #UCB_Category,[],Space-based solar power,,,Space-based solar power
952626554,951070030,59.89.246.84,0,2020-04-23T07:01:27Z,88927,/* Disadvantages */Added content,"['mobile edit', 'mobile web edit']",Space-based solar power,10.9167,79.8333,Space-based solar power
952662319,952626554,Geogene,9830053,2020-04-23T12:24:03Z,88846,Undid revision 952626554 by [[Special:Contributions/59.89.246.84|59.89.246.84]] ([[User talk:59.89.246.84|talk]]) unsourced,['mw-undo'],Space-based solar power,,,Space-based solar power
952836027,952662319,131.176.243.9,0,2020-04-24T09:13:46Z,88864,/* External links */,[],Space-based solar power,41.6005,-93.6091,Space-based solar power
952836434,952836027,131.176.243.9,0,2020-04-24T09:17:51Z,89034,/* Videos */,[],Space-based solar power,41.6005,-93.6091,Space-based solar power
952837933,952836434,XLinkBot,6163802,2020-04-24T09:30:36Z,88846,BOT--Reverting link addition(s) by [[:en:Special:Contributions/131.176.243.9|131.176.243.9]] to revision 952662319 (www.youtube.com/watch?v=iIXI_pl-Akk&feature=emb_logo [\byoutube\.com]),[],Space-based solar power,,,Space-based solar power
952914909,952837933,Spitzak,90654,2020-04-24T18:46:56Z,89034,Undid revision 952837933 by [[Special:Contributions/XLinkBot|XLinkBot]] ([[User talk:XLinkBot|talk]]) Those links were correct. Fixed the highlighting,['mw-undo'],Space-based solar power,,,Space-based solar power
954714473,952914909,Citation bot,7903804,2020-05-03T22:31:15Z,89440,"Alter: template type. Add: bibcode, doi, pages, volume, journal, date, title, author pars. 1-2. Converted bare reference to cite template. | You can [[WP:UCB|use this bot]] yourself. [[WP:DBUG|Report bugs here]]. | Activated by Amigao | [[Category:Space-based economy]] | via #UCB_Category",[],Space-based solar power,,,Space-based solar power
955413659,954714473,Hadykuzailila,39206915,2020-05-07T17:41:47Z,89444,,"['mobile edit', 'mobile web edit']",Space-based solar power,,,Space-based solar power
955414389,955413659,TheImaCow,38905475,2020-05-07T17:46:27Z,89440,Reverted edits by [[Special:Contributions/Hadykuzailila|Hadykuzailila]] ([[User talk:Hadykuzailila|talk]]): [[WP:SANDBOX|editing tests]] ([[WP:HG|HG]]) (3.4.10),"['huggle', 'mw-rollback']",Space-based solar power,,,Space-based solar power
955675922,955414389,Citation bot,7903804,2020-05-09T04:24:18Z,89460,Add: date. | You can [[WP:UCB|use this bot]] yourself. [[WP:DBUG|Report bugs here]]. | Activated by Amigao | [[Category:Electric power]] | via #UCB_Category,[],Space-based solar power,,,Space-based solar power
957538149,955675922,2001:470:6976:44:82EE:73FF:FE01:27F0,0,2020-05-19T10:09:23Z,90015,"Added US Navy, er, launch May 2020.",[],Space-based solar power,,,Space-based solar power
957539393,957538149,Finlay McWalter,22619,2020-05-19T10:18:39Z,89998,"ce, elide duplicate refs",[],Space-based solar power,,,Space-based solar power
959131730,957539393,Zemant,8719995,2020-05-27T08:46:35Z,90021,/* Advantages */,"['mobile edit', 'mobile web edit']",Space-based solar power,,,Space-based solar power
959258424,959131730,Spitzak,90654,2020-05-27T21:43:39Z,90014,/* Advantages */ I don't think the antenna has zero effect on wildlife,[],Space-based solar power,,,Space-based solar power
963889657,959258424,OAbot,28481209,2020-06-22T11:22:22Z,90032,[[Wikipedia:OABOT|Open access bot]]: doi added to citation with #oabot.,[],Space-based solar power,,,Space-based solar power
964856021,963889657,FrescoBot,9021902,2020-06-28T00:08:31Z,90016,Bot: [[User:FrescoBot/Links|link syntax]] and minor changes,[],Space-based solar power,,,Space-based solar power
965161155,964856021,Spitzak,90654,2020-06-29T19:05:35Z,89757,"/* Advantages */ Removed very dubious claim (it would require panels several orders of magnitude larger than needed to generate power, would require the satellite to be in Earth's shadow a lot)",[],Space-based solar power,,,Space-based solar power
968634488,965161155,Crishom100,39686315,2020-07-20T15:46:36Z,89776,Added link,"['mobile edit', 'mobile web edit']",Space-based solar power,,,Space-based solar power
968634777,968634488,Crishom100,39686315,2020-07-20T15:48:50Z,89784,Changed link,"['mobile edit', 'mobile web edit']",Space-based solar power,,,Space-based solar power
971726405,968634777,Thinking of England,9901790,2020-08-07T21:00:22Z,89786,/* Non-typical configurations and architectural considerations */ Spelling: s/circurizes/circularizes/,[],Space-based solar power,,,Space-based solar power
978145793,971726405,Chris the speller,525927,2020-09-13T05:04:48Z,89785,replaced: naturally- → naturally ; other cleanup,['AWB'],Space-based solar power,,,Space-based solar power
978241545,978145793,50.53.36.108,0,2020-09-13T19:03:18Z,89792,/* Non-typical configurations and architectural considerations */,"['mobile edit', 'mobile web edit']",Space-based solar power,45.5534,-122.8192,Space-based solar power
979104371,978241545,Mortense,6596197,2020-09-18T20:13:37Z,89798,"Spelling/case (common nouns and <https://en.wiktionary.org/wiki/gigawatt#Noun>). Sentence casing for what are effectively sub-section titles, as per WP:STYLE.",[],Space-based solar power,,,Space-based solar power
982090446,979104371,MaeseLeon,425809,2020-10-06T03:30:25Z,89875,/* History */,[],Space-based solar power,,,Space-based solar power
983216758,982090446,Pokechu22,18578145,2020-10-12T23:11:04Z,89868,Fix id=LCCN,[],Space-based solar power,,,Space-based solar power
985361969,983216758,FrescoBot,9021902,2020-10-25T14:43:24Z,89820,Bot: [[User:FrescoBot/Links|link syntax]] and minor changes,[],Space-based solar power,,,Space-based solar power
987428359,985361969,197.48.254.198,0,2020-11-07T00:02:29Z,89817,,"['mobile edit', 'mobile web edit', 'mw-reverted']",Space-based solar power,30.0771,31.2859,Space-based solar power
987435266,987428359,Geogene,9830053,2020-11-07T01:08:56Z,89820,Undid revision 987428359 by [[Special:Contributions/197.48.254.198|197.48.254.198]] ([[User talk:197.48.254.198|talk]]),['mw-undo'],Space-based solar power,,,Space-based solar power
989044490,987435266,31.173.81.123,0,2020-11-16T19:08:27Z,89822,/* Laser power beaming */,"['mobile edit', 'mobile web edit']",Space-based solar power,55.7522,37.6156,Space-based solar power
989338081,989044490,2A0C:5A80:1400:D900:4DE2:92AE:51A2:B2,0,2020-11-18T12:14:40Z,89836,/* See also */,[],Space-based solar power,,,Space-based solar power
991142417,989338081,PrashantSPKV,40667379,2020-11-28T14:05:57Z,89806,I changed a mistake,"['mobile edit', 'mobile web edit', 'visualeditor']",Space-based solar power,,,Space-based solar power
991496807,991142417,Xtrememachineuk,739054,2020-11-30T10:54:32Z,90116,Added UK to nations actively pursuing SBSP including reference,[],Space-based solar power,,,Space-based solar power
991573619,991496807,Citation bot,7903804,2020-11-30T19:37:48Z,90211,Alter: template type. Add: s2cid. Remove Template type redirect. | You can [[WP:UCB|use this bot]] yourself. [[WP:DBUG|Report bugs here]]. | Suggested by AManWithNoPlan | All pages linked from cached copy of User:AManWithNoPlan/sandbox3 | via #UCB_webform_linked 186/218,[],Space-based solar power,,,Space-based solar power
992018021,991573619,Monkbot,20483999,2020-12-03T01:27:24Z,90130,[[User:Monkbot/task 18|Task 18 (cosmetic)]]: eval 74 templates: del empty params (12×); hyphenate params (16×);,['AWB'],Space-based solar power,,,Space-based solar power
998031979,992018021,Monkbot,20483999,2021-01-03T13:17:48Z,90137,[[User:Monkbot/task 18|Task 18 (cosmetic)]]: eval 74 templates: hyphenate params (7×);,['AWB'],Space-based solar power,,,Space-based solar power
1001310691,998031979,Abkyushu,41015369,2021-01-19T03:51:15Z,90419,/* In the 21st century */,[],Space-based solar power,,,Space-based solar power
1001313440,1001310691,Abkyushu,41015369,2021-01-19T04:08:50Z,91076,/* In the 21st century */,[],Space-based solar power,,,Space-based solar power
1001313815,1001313440,Abkyushu,41015369,2021-01-19T04:11:31Z,91081,/* In the 21st century */,[],Space-based solar power,,,Space-based solar power
1001313993,1001313815,Abkyushu,41015369,2021-01-19T04:12:59Z,91081,/* In the 21st century */,[],Space-based solar power,,,Space-based solar power
1001315830,1001313993,Orville,14637208,2021-01-19T04:28:25Z,91082,,['visualeditor'],Space-based solar power,,,Space-based solar power
1002145697,1001315830,WikiCleanerBot,18872885,2021-01-23T02:06:08Z,91082,v2.04b - [[User:WikiCleanerBot#T20|Bot T20 CW#61]] - Fix errors for [[WP:WCW|CW project]] (Reference before punctuation),['WPCleaner'],Space-based solar power,,,Space-based solar power
1004312259,1002145697,Feudonym,3634119,2021-02-02T00:36:06Z,91091,/* Discontinuation */,"['mobile edit', 'mobile web edit']",Space-based solar power,,,Space-based solar power
1006688075,1004312259,76.14.183.233,0,2021-02-14T06:30:00Z,91244,Citation on US Naval experiment,"['mobile edit', 'mobile web edit']",Space-based solar power,37.6534,-122.4231,Space-based solar power
1008381756,1006688075,73.231.210.80,0,2021-02-23T01:10:53Z,91244,/* History */,[],Space-based solar power,37.5079,-121.9599,Space-based solar power
1008719740,1008381756,172.58.190.203,0,2021-02-24T18:33:47Z,91327,/* Videos */Added BBC demo of eye-safe laser based power beaming demo,"['mobile edit', 'mobile web edit', 'Possible disruption']",Space-based solar power,38.952,-77.02,Space-based solar power
1008720465,1008719740,172.58.190.203,0,2021-02-24T18:37:45Z,91330,/* Videos */Fix typo,"['mobile edit', 'mobile web edit', 'Possible disruption']",Space-based solar power,38.952,-77.02,Space-based solar power
1008721023,1008720465,172.58.190.203,0,2021-02-24T18:40:55Z,91353,/* Videos */Fixed another typo,"['mobile edit', 'mobile web edit', 'Possible disruption']",Space-based solar power,38.952,-77.02,Space-based solar power
1017796861,1008721023,GreenC bot,27823944,2021-04-14T17:04:39Z,91783,Rescued 2 archive links; reformat 2 links. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]],[],Space-based solar power,,,Space-based solar power
1020369902,1017796861,Rod57,2542622,2021-04-28T18:33:57Z,92029,/* In the 21st century */ SSPIDR <ref,[],Space-based solar power,,,Space-based solar power
1020371416,1020369902,Rod57,2542622,2021-04-28T18:42:48Z,92262,/* In the 21st century */ Arachne is due to launch in 2024.<ref,[],Space-based solar power,,,Space-based solar power
